row_id,Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temp. (K),Excitation source (nm),Emission max. (nm),Formula,Host,Reference,Eu valence
250,14.0,8.0,0.1,7.9,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,203.75,64.0,6.3,57.7,450.5674918,135.83726,15.1964,120.64086,1386.25,540.0,18.5,521.5,36.23,27.52,0,27.52,64.95,48.0,0.2,47.8,152.1224205,108.944432,0.5670385,108.3773935,298,392.0,489.0,Na3Bi0.65P2O8Eu0.1Dy0.25,Na3Bi0.65P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
251,14.0,8.0,0.1,7.9,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,202.9,64.0,6.3,57.7,448.2434718,127.992,15.1964,112.7956,1387.0,540.0,18.5,521.5,36.196,27.52,0,27.52,64.8,48.0,0.2,47.8,152.0550972,108.944432,0.5670385,108.3773935,298,392.0,489.0,Na3Bi0.6P2O8Eu0.1Dy0.3,Na3Bi0.6P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
252,14.0,8.0,0.02,7.98,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,207.9,73.04,1.26,71.78,462.1008638,183.902752,3.03928,180.863472,1382.0,540.0,3.7,536.3,36.484,27.52,0,27.52,65.64,48.0,0.04,47.96,152.4536009,108.944432,0.1134077,108.8310243,298,396.0,489.0,Na3Bi0.88P2O8Eu0.02Dy0.1,Na3Bi0.88P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
253,14.0,8.0,0.04,7.96,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,207.5,71.38,2.52,68.86,460.9605358,179.723144,6.07856,173.644584,1382.5,540.0,7.4,532.6,36.446,27.52,0,27.52,65.58,48.0,0.08,47.92,152.4212983,108.944432,0.2268154,108.7176166,298,396.0,489.0,Na3Bi0.86P2O8Eu0.04Dy0.1,Na3Bi0.86P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
254,14.0,8.0,0.06,7.94,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,207.1,69.72,3.78,65.94,459.8202078,175.543536,9.11784,166.425696,1383.0,540.0,11.1,528.9,36.408,27.52,0,27.52,65.52,48.0,0.12,47.88,152.3889956,108.944432,0.3402231,108.6042089,298,396.0,489.0,Na3Bi0.84P2O8Eu0.06Dy0.1,Na3Bi0.84P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
255,14.0,8.0,0.08,7.92,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,206.7,68.06,5.04,63.02,458.6798798,171.363928,12.15712,159.206808,1383.5,540.0,14.8,525.2,36.37,27.52,0,27.52,65.46,48.0,0.16,47.84,152.356693,108.944432,0.4536308,108.4908012,298,396.0,489.0,Na3Bi0.82P2O8Eu0.08Dy0.1,Na3Bi0.82P2O8,https://doi.org/10.1016/j.jlumin.2016.12.012,3
256,18.98,12.0,0.01,11.99,163,63,8,55,375.462602,151.964,15.999,135.965,725,200,60,140,7.8,3.44,0,3.44,18,6,2,4,41.6872522,13.618054,5.670385,7.947669,293.49,112.86,0.63,112.23,635.566166,260.2314,1.51964,258.71176,1795.85,720.0,1.85,718.15,51.8915,41.28,0,41.28,95.96,72.0,0.02,71.98,218.0644254,163.416648,0.05670385,163.3599442,298,355.0,490.0,Sr2.97YP3O12Eu0.01,Sr2.97YP3O12,https://doi.org/10.1039/C1CP20635D,2
257,18.98,12.0,0.01,11.99,188,63,8,55,430.400646,151.964,15.999,135.965,865,200,60,140,9.35,3.44,0,3.44,25,7,2,5,49.1212702,13.618054,5.670385,7.947669,293.295,112.29,0.375,111.915,635.0759367,258.9171,0.82407066,258.0930293,1794.95,720.0,1.85,718.15,51.9005,41.28,0,41.28,96.035,72.0,0.02,71.98,218.0905127,163.416648,0.05670385,163.3599442,298,355.0,490.0,Sr2.955YP3O12Eu0.01Mn0.015,Sr2.955YP3O12,https://doi.org/10.1039/C1CP20635D,2
258,18.98,12.0,0.01,11.99,188,63,8,55,430.400646,151.964,15.999,135.965,865,200,60,140,9.35,3.44,0,3.44,25,7,2,5,49.1212702,13.618054,5.670385,7.947669,293.1,111.72,0.63,111.09,634.5857073,257.6028,1.51964,256.08316,1794.05,720.0,1.85,718.15,51.9095,41.28,0,41.28,96.11,72.0,0.02,71.98,218.1166,163.416648,0.05670385,163.3599442,298,355.0,490.0,Sr2.94YP3O12Eu0.01Mn0.03,Sr2.94YP3O12,https://doi.org/10.1039/C1CP20635D,2
259,18.98,12.0,0.01,11.99,188,63,8,55,430.400646,151.964,15.999,135.965,865,200,60,140,9.35,3.44,0,3.44,25,7,2,5,49.1212702,13.618054,5.670385,7.947669,292.71,110.58,0.63,109.95,633.6052486,254.9742,1.51964,253.45456,1792.25,720.0,1.85,718.15,51.9275,41.28,0,41.28,96.26,72.0,0.02,71.98,218.1687745,163.416648,0.05670385,163.3599442,298,355.0,490.0,Sr2.91YP3O12Eu0.01Mn0.06,Sr2.91YP3O12,https://doi.org/10.1039/C1CP20635D,2
260,44.92,28.0,0.01,27.99,170,64,8,56,396.264762,157.25,15.999,141.251,705,185,60,125,7.83,3.44,0,3.44,17,6,2,4,42.0380762,13.618054,5.670385,7.947669,571.83,224.0,0.63,223.37,1180.652954,447.972,1.51964,446.45236,4165.65,1680.0,1.85,1678.15,121.76,96.32,0,96.32,222.84,168.0,0.02,167.98,515.3870267,381.305512,0.05670385,381.2488082,298,355.0,490.0,Ca8.91GdP7O28Eu0.01,Ca8.91GdP7O28,https://doi.org/10.1039/C0JM01860K,2
261,44.84,28.0,0.01,27.99,195,64,8,56,451.202806,157.25,15.999,141.251,845,185,60,125,9.38,3.44,0,3.44,24,7,2,5,49.4720942,13.618054,5.670385,7.947669,570.28,224.0,0.25,223.75,1177.595314,447.972,0.54938044,447.4226196,4150.85,1680.0,1.4,1678.6,121.6855,96.32,0,96.32,222.73,168.0,0.02,167.98,514.9111829,381.305512,0.05670385,381.2488082,298,355.0,490.0,Ca8.82GdP7O28Eu0.01Mn0.01,Ca8.82GdP7O28,https://doi.org/10.1039/C0JM01860K,2
262,44.76,28.0,0.01,27.99,195,64,8,56,451.202806,157.25,15.999,141.251,845,185,60,125,9.38,3.44,0,3.44,24,7,2,5,49.4720942,13.618054,5.670385,7.947669,568.73,224.0,0.5,223.5,1174.537675,447.972,1.09876088,446.8732391,4136.05,1680.0,1.85,1678.15,121.611,96.32,0,96.32,222.62,168.0,0.02,167.98,514.4353391,381.305512,0.05670385,381.2488082,298,355.0,490.0,Ca8.73GdP7O28Eu0.01Mn0.02,Ca8.73GdP7O28,https://doi.org/10.1039/C0JM01860K,2
263,44.68,28.0,0.01,27.99,195,64,8,56,451.202806,157.25,15.999,141.251,845,185,60,125,9.38,3.44,0,3.44,24,7,2,5,49.4720942,13.618054,5.670385,7.947669,567.18,224.0,0.63,223.37,1171.480035,447.972,1.51964,446.45236,4121.25,1680.0,1.85,1678.15,121.5365,96.32,0,96.32,222.51,168.0,0.02,167.98,513.9594953,381.305512,0.05670385,381.2488082,298,355.0,490.0,Ca8.64GdP7O28Eu0.01Mn0.03,Ca8.64GdP7O28,https://doi.org/10.1039/C0JM01860K,2
264,20.0,12.0,0.1,11.9,149,63,8,55,336.2403785,151.964,15.999,135.965,810,185,60,125,9.48,3.44,0,3.44,20,6,2,4,47.2893854,13.618054,5.670385,7.947669,257.1,96.0,6.3,89.7,541.308657,191.988,15.1964,176.7916,1853.5,720.0,18.5,701.5,53.229,41.28,0,41.28,96.0,72.0,0.2,71.8,219.2209558,163.416648,0.5670385,162.8496095,298,370.0,491.0,Y2Mg1.9Al2Si2O12Eu0.1,Y2Mg1.9Al2Si2O12,https://doi.org/10.1021/acssuschemeng.9b01401,2
265,44.944,28.0,0.007,27.993,183,63,8,55,415.540602,151.964,15.999,135.965,905,200,60,140,8.8,3.44,0,3.44,20,6,2,4,47.8004074,13.618054,5.670385,7.947669,571.481,224.0,0.441,223.559,1177.116708,447.972,1.063748,446.908252,4196.955,1680.0,1.295,1678.705,121.7395,96.32,0,96.32,223.888,168.0,0.014,167.986,515.0378459,381.305512,0.039692695,381.2658193,298,380.0,492.0,Ca7.587Sr1.35YP7O28Eu0.007,Ca7.587Sr1.35YP7O28,https://doi.org/10.1039/C1JM11018G,2
266,45.007,28.0,0.007,27.993,170,64,8,56,396.264762,157.25,15.999,141.251,705,185,60,125,7.83,3.44,0,3.44,17,6,2,4,42.0380762,13.618054,5.670385,7.947669,573.441,224.0,0.441,223.559,1183.804082,447.972,1.063748,446.908252,4181.295,1680.0,1.295,1678.705,121.85,96.32,0,96.32,223.014,168.0,0.014,167.986,515.9201995,381.305512,0.039692695,381.2658193,298,380.0,494.0,Ca9GdP7O28Eu0.007,Ca9GdP7O28,https://doi.org/10.1021/jp106693z,2
267,44.297,28.0,0.007,27.993,195,64,8,56,451.202806,157.25,15.999,141.251,845,185,60,125,9.38,3.44,0,3.44,24,7,2,5,49.4720942,13.618054,5.670385,7.947669,559.291,224.0,0.25,223.75,1155.497302,447.972,0.54938044,447.4226196,4053.095,1680.0,1.295,1678.705,121.1455,96.32,0,96.32,221.644,168.0,0.014,167.986,511.5930679,381.305512,0.039692695,381.2658193,298,380.0,494.0,Ca8.28GdP7O28Eu0.007Mn0.01,Ca8.28GdP7O28,https://doi.org/10.1021/jp106693z,2
268,44.217,28.0,0.007,27.993,195,64,8,56,451.202806,157.25,15.999,141.251,845,185,60,125,9.38,3.44,0,3.44,24,7,2,5,49.4720942,13.618054,5.670385,7.947669,557.741,224.0,0.441,223.559,1152.439663,447.972,1.063748,446.908252,4038.295,1680.0,1.295,1678.705,121.071,96.32,0,96.32,221.534,168.0,0.014,167.986,511.1172241,381.305512,0.039692695,381.2658193,298,380.0,494.0,Ca8.19GdP7O28Eu0.007Mn0.02,Ca8.19GdP7O28,https://doi.org/10.1021/jp106693z,2
269,44.944,28.0,0.007,27.993,183,63,8,55,415.540602,151.964,15.999,135.965,905,200,60,140,8.8,3.44,0,3.44,20,6,2,4,47.8004074,13.618054,5.670385,7.947669,579.581,224.0,0.441,223.559,1198.510608,447.972,1.063748,446.908252,4205.955,1680.0,1.295,1678.705,121.717,96.32,0,96.32,223.888,168.0,0.014,167.986,514.8496163,381.305512,0.039692695,381.2658193,298,380.0,494.0,Ca7.137Sr1.8YP7O28Eu0.007,Ca7.137Sr1.8YP7O28,https://doi.org/10.1039/C1JM11018G,2
270,8.0,2.0,1.0,1.0,148,63,7,56,347.382,151.964,14.007,137.957,635,215,60,155,9.27,3.44,0,3.44,19,6,2,4,47.185916,14.53413,5.211664,9.322466,177.0,63.0,14.0,49.0,405.473,151.964,28.014,123.95,870.0,220.0,120.0,100.0,17.65,6.88,0,6.88,34.0,12.0,2.0,10.0,83.489783,29.06826,5.211664,23.856596,298,450.0,495.0,BaSi2O2N2Eu1,BaSi2O2N2,https://doi.org/10.1016/j.actamat.2021.116813,2
271,7.02,2.0,0.02,1.98,148,63,7,56,347.382,151.964,14.007,137.957,635,215,60,155,9.27,3.44,0,3.44,19,6,2,4,47.185916,14.53413,5.211664,9.322466,115.26,56.0,1.26,54.74,256.54828,137.327,3.03928,134.28772,688.7,220.0,3.7,216.3,17.65,6.88,0,6.88,32.04,12.0,0.04,11.96,77.9328057,29.06826,0.1134077,28.9548523,298,450.0,495.0,BaSi2N2O2Eu0.02,BaSi2N2O2,https://doi.org/10.1021/cm802394w,2
272,7.0,2.0,0.02,1.98,148,63,7,56,347.382,151.964,14.007,137.957,635,215,60,155,9.27,3.44,0,3.44,19,6,2,4,47.185916,14.53413,5.211664,9.322466,114.14,54.88,1.26,53.62,253.80174,134.58046,3.03928,131.54118,684.4,220.0,3.7,216.3,17.6322,6.88,0,6.88,32.0,12.0,0.04,11.96,77.82857242,29.06826,0.1134077,28.9548523,298,450.0,495.0,Ba0.98Si2N2O2Eu0.02,Ba0.98Si2N2O2,https://doi.org/10.1021/cm802394w,3
273,44.944,28.0,0.007,27.993,183,63,8,55,415.540602,151.964,15.999,135.965,905,200,60,140,8.8,3.44,0,3.44,20,6,2,4,47.8004074,13.618054,5.670385,7.947669,587.681,224.0,0.441,223.559,1219.904508,447.972,1.063748,446.908252,4214.955,1680.0,1.295,1678.705,121.6945,96.32,0,96.32,223.888,168.0,0.014,167.986,514.6613867,381.305512,0.039692695,381.2658193,298,380.0,496.0,Ca6.687Sr2.25YP7O28Eu0.007,Ca6.687Sr2.25YP7O28,https://doi.org/10.1039/C1JM11018G,2
274,18.99,12.0,0.005,11.995,145,63,8,55,331.51267,151.964,15.999,135.965,705,200,60,140,7.94,3.44,0,3.44,18,6,2,4,42.0314822,13.618054,5.670385,7.947669,275.745,113.43,0.315,113.115,592.170714,261.5457,0.75982,260.78588,1777.925,720.0,0.925,719.075,52.04575,41.28,0,41.28,95.98,72.0,0.01,71.99,218.4657265,163.416648,0.028351925,163.3882961,298,350.0,500.0,Sr2.985ScP3O12Eu0.005,Sr2.985ScP3O12,https://doi.org/10.1039/C3DT32946A,2
275,18.98,12.0,0.005,11.995,170,63,8,55,386.450714,151.964,15.999,135.965,845,200,60,140,9.49,3.44,0,3.44,25,7,2,5,49.4655002,13.618054,5.670385,7.947669,275.3,112.86,0.125,112.735,591.1311042,260.2314,0.27469022,259.9567098,1775.625,720.0,0.7,719.3,52.03925,41.28,0,41.28,95.985,72.0,0.01,71.99,218.4174736,163.416648,0.028351925,163.3882961,298,350.0,500.0,Sr2.97ScP3O12Eu0.005Mn0.005,Sr2.97ScP3O12,https://doi.org/10.1039/C3DT32946A,2
276,18.97,12.0,0.005,11.995,170,63,8,55,386.450714,151.964,15.999,135.965,845,200,60,140,9.49,3.44,0,3.44,25,7,2,5,49.4655002,13.618054,5.670385,7.947669,274.855,112.29,0.25,112.04,590.0914944,258.9171,0.54938044,258.3677196,1773.325,720.0,0.925,719.075,52.03275,41.28,0,41.28,95.99,72.0,0.01,71.99,218.3692207,163.416648,0.028351925,163.3882961,298,350.0,500.0,Sr2.955ScP3O12Eu0.005Mn0.01,Sr2.955ScP3O12,https://doi.org/10.1039/C3DT32946A,2
277,18.95,12.0,0.005,11.995,170,63,8,55,386.450714,151.964,15.999,135.965,845,200,60,140,9.49,3.44,0,3.44,25,7,2,5,49.4655002,13.618054,5.670385,7.947669,273.965,111.15,0.315,110.835,588.0122749,256.2885,0.75982,255.52868,1768.725,720.0,0.925,719.075,52.01975,41.28,0,41.28,96.0,72.0,0.01,71.99,218.2727148,163.416648,0.028351925,163.3882961,298,350.0,500.0,Sr2.925ScP3O12Eu0.005Mn0.02,Sr2.925ScP3O12,https://doi.org/10.1039/C3DT32946A,2
278,7.0,4.0,0.02,3.98,161,63,8,55,373.453,151.964,15.999,135.965,750,215,60,155,7.23,3.44,0,3.44,16,6,2,4,38.7649412,13.618054,5.211664,8.40639,132.94,71.68,1.26,70.42,298.95344,175.77856,3.03928,172.73928,754.9,275.2,3.7,271.5,17.4992,13.76,0,13.76,32.0,24.0,0.04,23.96,73.68744526,54.472216,0.1134077,54.3588083,298,355.0,500.0,Ba1.28Ca0.7SiO4Eu0.02,Ba1.28Ca0.7SiO4,https://doi.org/10.1021/ic501423p,2
279,28.04,16.0,0.04,15.96,117,63,8,55,260.431,151.964,15.999,135.965,685,185,60,125,7.65,3.44,0,3.44,16,6,2,4,41.1995122,13.618054,5.670385,7.947669,338.52,140.0,2.52,137.48,679.25356,280.546,6.07856,274.46744,2817.4,1260.0,7.4,1252.6,70.95,55.04,0,55.04,128.08,96.0,0.08,95.92,301.1607328,217.888864,0.2268154,217.6620486,298,365.0,500.0,Ca7MgSi4O16Eu0.04,Ca7MgSi4O16,https://doi.org/10.1039/C2CP23343F,2
280,7.0,4.0,0.02,3.98,161,63,8,55,373.453,151.964,15.999,135.965,750,215,60,155,7.23,3.44,0,3.44,16,6,2,4,38.7649412,13.618054,5.211664,8.40639,132.94,71.68,1.26,70.42,298.95344,175.77856,3.03928,172.73928,754.9,275.2,3.7,271.5,17.4992,13.76,0,13.76,32.0,24.0,0.04,23.96,73.68744526,54.472216,0.1134077,54.3588083,298,390.0,500.0,Ba1.28Ca0.7SiO4Eu0.02,Ba1.28Ca0.7SiO4,https://doi.org/10.1021/ic501423p,2
281,7.0,4.0,0.01,3.99,186,63,8,55,428.391044,151.964,15.999,135.965,890,215,60,155,8.78,3.44,0,3.44,23,7,2,5,46.1989592,13.618054,5.211664,8.40639,132.99,71.68,0.25,71.43,299.1020404,175.77856,0.54938044,175.2291796,754.5,275.2,1.4,273.8,17.5047,13.76,0,13.76,32.05,24.0,0.04,23.96,73.70065389,54.472216,0.07434018,54.39787582,298,390.0,500.0,Ba1.28Ca0.69SiO4Eu0.02Mn0.01,Ba1.28Ca0.69SiO4,https://doi.org/10.1021/ic501423p,2
282,7.0,4.0,0.02,3.98,186,63,8,55,428.391044,151.964,15.999,135.965,890,215,60,155,8.78,3.44,0,3.44,23,7,2,5,46.1989592,13.618054,5.211664,8.40639,133.04,71.68,0.5,71.18,299.2506409,175.77856,1.09876088,174.6797991,754.1,275.2,2.8,272.4,17.5102,13.76,0,13.76,32.1,24.0,0.04,23.96,73.71386252,54.472216,0.1134077,54.3588083,298,390.0,500.0,Ba1.28Ca0.68SiO4Eu0.02Mn0.02,Ba1.28Ca0.68SiO4,https://doi.org/10.1021/ic501423p,2
283,45.0,28.0,0.1,27.9,164,63,8,55,379.130762,151.964,15.999,135.965,710,185,60,125,7.75,3.44,0,3.44,17,6,2,4,41.4268802,13.618054,5.5386,8.079454,571.3,224.0,6.3,217.7,1176.794934,447.972,15.1964,432.7756,4185.5,1680.0,18.5,1661.5,121.67,96.32,0,96.32,223.0,168.0,0.2,167.8,515.2250338,381.305512,0.5670385,380.7384735,298,320.0,502.0,Ca8.9CeP7O28Eu0.1,Ca8.9CeP7O28,https://doi.org/10.1039/C6CP05490K,2
284,45.0,28.0,0.12,27.88,164,63,8,55,379.130762,151.964,15.999,135.965,710,185,60,125,7.75,3.44,0,3.44,17,6,2,4,41.4268802,13.618054,5.5386,8.079454,572.16,224.0,7.56,216.44,1179.032654,447.972,18.23568,429.73632,4185.6,1680.0,22.2,1657.8,121.65,96.32,0,96.32,223.0,168.0,0.24,167.76,515.2161784,381.305512,0.6804462,380.6250658,298,320.0,502.0,Ca8.88CeP7O28Eu0.12,Ca8.88CeP7O28,https://doi.org/10.1039/C6CP05490K,2
285,45.0,28.0,0.14,27.86,164,63,8,55,379.130762,151.964,15.999,135.965,710,185,60,125,7.75,3.44,0,3.44,17,6,2,4,41.4268802,13.618054,5.5386,8.079454,573.02,224.0,8.82,215.18,1181.270374,447.972,21.27496,426.69704,4185.7,1680.0,25.9,1654.1,121.63,96.32,0,96.32,223.0,168.0,0.28,167.72,515.207323,381.305512,0.7938539,380.5116581,298,320.0,502.0,Ca8.86CeP7O28Eu0.14,Ca8.86CeP7O28,https://doi.org/10.1039/C6CP05490K,2
286,39.005,22.0,0.005,21.995,110,63,5,58,246.936,151.964,10.81,141.154,620,185,60,125,8.38,3.44,0,3.44,17,6,2,4,41.8512962,13.618054,5.670385,7.947669,462.315,220.0,0.315,219.685,927.55582,440.858,0.75982,440.09818,3910.925,1980.0,0.925,1979.075,98.36,75.68,0,75.68,176.01,132.0,0.01,131.99,416.0730171,299.597188,0.028351925,299.5688361,298,365.0,502.0,Ca11Si4O22B2Eu0.005,Ca11Si4O22B2,https://doi.org/10.1039/C3TC30933A,2
287,45.005,28.0,0.005,27.995,163,63,8,55,377.920232,151.964,15.999,135.965,720,195,60,135,7.73,3.44,0,3.44,18,6,2,4,41.4651802,13.618054,5.5769,8.041154,566.315,224.0,0.315,223.685,1165.155624,447.972,0.75982,447.21218,4195.925,1680.0,0.925,1679.075,121.75,96.32,0,96.32,224.01,168.0,0.01,167.99,515.3359627,381.305512,0.028351925,381.2771601,298,365.0,502.0,Ca9LaP7O28Eu0.005,Ca9LaP7O28,https://doi.org/10.1364/OE.18.005089,2
288,45.015,28.0,0.005,27.995,188,63,8,55,432.858276,151.964,15.999,135.965,860,195,60,135,9.28,3.44,0,3.44,25,7,2,5,48.8991982,13.618054,5.5769,8.041154,566.565,224.0,0.25,223.75,1165.705004,447.972,0.54938044,447.4226196,4197.325,1680.0,0.925,1679.075,121.7655,96.32,0,96.32,224.08,168.0,0.01,167.99,515.4103029,381.305512,0.028351925,381.2771601,298,365.0,502.0,Ca9LaP7O28Eu0.005Mn0.01,Ca9LaP7O28,https://doi.org/10.1364/OE.18.005089,2
289,45.02,28.0,0.005,27.995,188,63,8,55,432.858276,151.964,15.999,135.965,860,195,60,135,9.28,3.44,0,3.44,25,7,2,5,48.8991982,13.618054,5.5769,8.041154,566.69,224.0,0.315,223.685,1165.979695,447.972,0.75982,447.21218,4198.025,1680.0,0.925,1679.075,121.77325,96.32,0,96.32,224.115,168.0,0.01,167.99,515.447473,381.305512,0.028351925,381.2771601,298,365.0,502.0,Ca9LaP7O28Eu0.005Mn0.015,Ca9LaP7O28,https://doi.org/10.1364/OE.18.005089,2
290,45.035,28.0,0.005,27.995,188,63,8,55,432.858276,151.964,15.999,135.965,860,195,60,135,9.28,3.44,0,3.44,25,7,2,5,48.8991982,13.618054,5.5769,8.041154,567.065,224.0,0.315,223.685,1166.803765,447.972,0.75982,447.21218,4200.125,1680.0,0.925,1679.075,121.7965,96.32,0,96.32,224.22,168.0,0.01,167.99,515.5589833,381.305512,0.028351925,381.2771601,298,365.0,502.0,Ca9LaP7O28Eu0.005Mn0.03,Ca9LaP7O28,https://doi.org/10.1364/OE.18.005089,2
291,44.944,28.0,0.007,27.993,183,63,8,55,415.540602,151.964,15.999,135.965,905,200,60,140,8.8,3.44,0,3.44,20,6,2,4,47.8004074,13.618054,5.670385,7.947669,595.781,224.0,0.441,223.559,1241.298408,447.972,1.063748,446.908252,4223.955,1680.0,1.295,1678.705,121.672,96.32,0,96.32,223.888,168.0,0.014,167.986,514.4731571,381.305512,0.039692695,381.2658193,298,380.0,502.0,Ca6.237Sr2.7YP7O28Eu0.007,Ca6.237Sr2.7YP7O28,https://doi.org/10.1039/C1JM11018G,2
292,19.0,12.0,0.05,11.95,163,63,8,55,375.462602,151.964,15.999,135.965,725,200,60,140,7.8,3.44,0,3.44,18,6,2,4,41.6872522,13.618054,5.670385,7.947669,295.25,112.1,3.15,108.95,639.892326,258.479,7.5982,250.8808,1799.25,720.0,9.25,710.75,51.8725,41.28,0,41.28,96.0,72.0,0.1,71.9,218.1773435,163.416648,0.28351925,163.1331288,298,350.0,504.0,Sr2.95YP3O12Eu0.05,Sr2.95YP3O12,https://doi.org/10.1016/j.jre.2017.06.013,2
293,19.0,12.0,0.01,11.99,228,65,8,57,534.387952,158.92535,15.999,142.92635,900,200,60,140,7.8,3.44,0,3.44,20,6,2,4,47.5510522,13.618054,5.670385,7.947669,295.51,112.1,0.65,111.45,640.5925211,258.479,1.5892535,256.8897465,1799.2,720.0,1.75,718.25,51.8603,41.28,0,41.28,95.99,72.0,0.02,71.98,218.1738089,163.416648,0.058638,163.35801,298,350.0,504.0,Sr2.95Y0.99P3O12Eu0.05Tb0.01,Sr2.95Y0.99P3O12,https://doi.org/10.1016/j.jre.2017.06.013,2
294,19.0,12.0,0.03,11.97,228,65,8,57,534.387952,158.92535,15.999,142.92635,900,200,60,140,7.8,3.44,0,3.44,20,6,2,4,47.5510522,13.618054,5.670385,7.947669,296.03,112.1,1.95,110.15,641.9929113,258.479,4.7677605,253.7112395,1799.1,720.0,5.25,714.75,51.8359,41.28,0,41.28,95.97,72.0,0.06,71.94,218.1667397,163.416648,0.175914,163.240734,298,350.0,504.0,Sr2.95Y0.97P3O12Eu0.05Tb0.03,Sr2.95Y0.97P3O12,https://doi.org/10.1016/j.jre.2017.06.013,2
295,19.0,12.0,0.05,11.95,228,65,8,57,534.387952,158.92535,15.999,142.92635,900,200,60,140,7.8,3.44,0,3.44,20,6,2,4,47.5510522,13.618054,5.670385,7.947669,296.55,112.1,3.15,108.95,643.3933015,258.479,7.5982,250.8808,1799.0,720.0,8.75,711.25,51.8115,41.28,0,41.28,95.95,72.0,0.1,71.9,218.1596705,163.416648,0.28351925,163.1331288,298,350.0,504.0,Sr2.95Y0.95P3O12Eu0.05Tb0.05,Sr2.95Y0.95P3O12,https://doi.org/10.1016/j.jre.2017.06.013,2
296,19.0,12.0,0.05,11.95,228,65,8,57,534.387952,158.92535,15.999,142.92635,900,200,60,140,7.8,3.44,0,3.44,20,6,2,4,47.5510522,13.618054,5.670385,7.947669,297.07,112.1,3.15,108.95,644.7936917,258.479,7.5982,250.8808,1798.9,720.0,9.25,710.75,51.7871,41.28,0,41.28,95.93,72.0,0.1,71.9,218.1526013,163.416648,0.28351925,163.1331288,298,350.0,504.0,Sr2.95Y0.93P3O12Eu0.05Tb0.07,Sr2.95Y0.93P3O12,https://doi.org/10.1016/j.jre.2017.06.013,2
297,38.95,22.0,0.005,21.995,110,63,5,58,246.936,151.964,10.81,141.154,620,185,60,125,8.38,3.44,0,3.44,17,6,2,4,41.8512962,13.618054,5.670385,7.947669,461.215,218.9,0.315,218.585,925.35153,438.65371,0.75982,437.89389,3901.025,1970.1,0.925,1969.175,98.305,75.68,0,75.68,175.9,132.0,0.01,131.99,415.7367936,299.597188,0.028351925,299.5688361,298,365.0,505.0,Ca10.945Si4O22B2Eu0.005,Ca10.945Si4O22B2,https://doi.org/10.1039/C3TC30933A,2
298,9.02,4.0,0.02,3.98,126,63,8,55,281.0029344,151.964,15.999,135.965,755,185,50,135,11.54,3.98,0,3.98,23,7,1,6,58.4501769,17.42282,5.1390767,12.2837433,99.26,32.0,1.26,30.74,203.0649837,63.996,3.03928,60.95672,933.7,360.0,3.7,356.3,22.79,13.76,0,13.76,40.04,24.0,0.04,23.96,98.8864383,54.472216,0.1134077,54.3588083,298,390.0,506.0,Na2CaPO4FEu0.02,Na2CaPO4F,https://doi.org/10.1016/j.jlumin.2011.02.034,2
